L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,mul_cap,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
4.00E-07,1.00E-06,2.00E-07,1,37,32,60,700,14,4.16E-09,5.88E-09,1.73E-05,52.03,2.70E+08,5.60E+06,2.73E+08,1.32E-03,48.44,3.44E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,60,800,14,4.18E-09,5.87E-09,1.67E-05,50.87,2.54E+08,5.34E+06,2.55E+08,1.32E-03,48.41,3.30E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,60,900,14,4.20E-09,5.86E-09,1.62E-05,49.91,2.41E+08,5.10E+06,2.43E+08,1.32E-03,48.38,3.15E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,60,1000,14,4.22E-09,5.86E-09,1.58E-05,49.06,2.28E+08,4.91E+06,2.31E+08,1.32E-03,48.35,2.99E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,100,14,3.84E-09,6.28E-09,3.14E-05,84.84,6.30E+08,8.76E+06,6.30E+08,1.90E-03,46.77,3.51E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,200,14,3.92E-09,6.10E-09,2.68E-05,77.4,4.27E+08,7.62E+06,4.32E+08,1.90E-03,47.86,4.09E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,300,14,3.97E-09,6.02E-09,2.43E-05,71.67,3.80E+08,7.00E+06,3.83E+08,1.90E-03,48.21,3.89E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,400,14,4.02E-09,5.97E-09,2.26E-05,68.14,3.48E+08,6.50E+06,3.52E+08,1.91E-03,48.36,3.73E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,500,14,4.05E-09,5.94E-09,2.14E-05,65.66,3.23E+08,6.12E+06,3.25E+08,1.91E-03,48.43,3.63E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,600,14,4.08E-09,5.92E-09,2.04E-05,63.82,3.02E+08,5.80E+06,3.04E+08,1.91E-03,48.46,3.43E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,700,14,4.10E-09,5.91E-09,1.96E-05,62.4,2.84E+08,5.52E+06,2.88E+08,1.91E-03,48.48,3.14E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,800,14,4.12E-09,5.90E-09,1.90E-05,61.27,2.69E+08,5.25E+06,2.72E+08,1.91E-03,48.48,3.13E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,900,14,4.14E-09,5.89E-09,1.84E-05,60.34,2.55E+08,5.01E+06,2.56E+08,1.91E-03,48.47,3.00E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,100,1000,14,4.16E-09,5.88E-09,1.79E-05,59.57,2.43E+08,4.82E+06,2.44E+08,1.91E-03,48.46,2.88E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,200,14,3.87E-09,6.19E-09,2.93E-05,80.68,4.04E+08,7.74E+06,4.06E+08,2.49E-03,47.44,3.96E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,300,14,3.93E-09,6.08E-09,2.64E-05,76.46,3.75E+08,7.05E+06,3.79E+08,2.49E-03,47.94,3.73E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,400,14,3.97E-09,6.03E-09,2.47E-05,72.06,3.40E+08,6.52E+06,3.44E+08,2.49E-03,48.18,3.59E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,500,14,4.00E-09,5.99E-09,2.33E-05,70.48,3.21E+08,6.11E+06,3.22E+08,2.49E-03,48.3,3.40E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,600,14,4.03E-09,5.96E-09,2.22E-05,69.22,3.04E+08,5.77E+06,3.06E+08,2.49E-03,48.38,3.28E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,700,14,4.06E-09,5.94E-09,2.14E-05,68.13,2.88E+08,5.47E+06,2.91E+08,2.49E-03,48.43,3.13E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,800,14,4.08E-09,5.93E-09,2.07E-05,66.74,2.71E+08,5.20E+06,2.74E+08,2.49E-03,48.46,2.92E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,900,14,4.10E-09,5.92E-09,2.01E-05,66.09,2.58E+08,4.95E+06,2.60E+08,2.49E-03,48.48,2.87E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,140,1000,14,4.11E-09,5.91E-09,1.95E-05,65.5,2.47E+08,4.76E+06,2.48E+08,2.49E-03,48.48,2.77E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,200,14,3.85E-09,6.26E-09,3.10E-05,85.42,4.16E+08,7.86E+06,4.20E+08,3.08E-03,46.99,3.73E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,300,14,3.90E-09,6.15E-09,2.82E-05,77.92,3.63E+08,7.12E+06,3.67E+08,3.08E-03,47.65,3.66E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,400,14,3.94E-09,6.08E-09,2.62E-05,76.34,3.44E+08,6.53E+06,3.48E+08,3.08E-03,47.97,3.52E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,500,14,3.97E-09,6.03E-09,2.48E-05,73.47,3.19E+08,6.11E+06,3.20E+08,3.08E-03,48.16,3.37E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,600,14,4.00E-09,6.00E-09,2.37E-05,72.66,3.03E+08,5.76E+06,3.05E+08,3.08E-03,48.27,3.21E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,700,14,4.02E-09,5.98E-09,2.28E-05,71.06,2.85E+08,5.46E+06,2.89E+08,3.08E-03,48.34,3.04E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,800,14,4.04E-09,5.96E-09,2.20E-05,70.54,2.72E+08,5.16E+06,2.75E+08,3.08E-03,48.39,2.92E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,900,14,4.06E-09,5.94E-09,2.14E-05,70.05,2.60E+08,4.92E+06,2.62E+08,3.08E-03,48.43,2.76E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,180,1000,14,4.08E-09,5.93E-09,2.08E-05,69.2,2.47E+08,4.72E+06,2.48E+08,3.08E-03,48.45,2.68E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,300,14,3.87E-09,6.20E-09,2.96E-05,81.01,3.64E+08,7.17E+06,3.68E+08,3.67E-03,47.36,3.55E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,400,14,3.91E-09,6.12E-09,2.74E-05,77.1,3.36E+08,6.58E+06,3.39E+08,3.67E-03,47.75,3.44E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,500,14,3.94E-09,6.07E-09,2.61E-05,76.55,3.20E+08,6.10E+06,3.20E+08,3.67E-03,47.99,3.26E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,600,14,3.97E-09,6.04E-09,2.49E-05,74.59,3.00E+08,5.76E+06,3.02E+08,3.67E-03,48.14,3.14E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,700,14,3.99E-09,6.01E-09,2.40E-05,74.23,2.86E+08,5.42E+06,2.90E+08,3.67E-03,48.25,2.96E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,800,14,4.02E-09,5.99E-09,2.32E-05,72.96,2.71E+08,5.14E+06,2.74E+08,3.67E-03,48.31,2.85E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,900,14,4.04E-09,5.97E-09,2.25E-05,72.7,2.59E+08,4.89E+06,2.61E+08,3.67E-03,48.37,2.69E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,220,1000,14,4.05E-09,5.96E-09,2.19E-05,71.88,2.47E+08,4.69E+06,2.48E+08,3.67E-03,48.4,2.61E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,300,14,3.86E-09,6.24E-09,3.06E-05,83.54,3.65E+08,7.23E+06,3.69E+08,4.26E-03,47.06,3.42E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,400,14,3.89E-09,6.17E-09,2.87E-05,79.38,3.35E+08,6.60E+06,3.38E+08,4.26E-03,47.54,3.36E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,500,14,3.92E-09,6.11E-09,2.72E-05,77.07,3.14E+08,6.13E+06,3.14E+08,4.26E-03,47.82,3.18E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,600,14,3.95E-09,6.07E-09,2.61E-05,76.95,2.99E+08,5.74E+06,3.02E+08,4.26E-03,48.01,3.08E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,700,14,3.97E-09,6.04E-09,2.49E-05,75.47,2.83E+08,5.43E+06,2.87E+08,4.26E-03,48.13,2.94E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,800,14,3.99E-09,6.01E-09,2.42E-05,75.36,2.71E+08,5.11E+06,2.74E+08,4.26E-03,48.22,2.73E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,900,14,4.01E-09,6.00E-09,2.35E-05,74.41,2.58E+08,4.88E+06,2.59E+08,4.26E-03,48.29,2.70E+08
4.00E-07,1.00E-06,2.00E-07,1,37,32,260,1000,14,4.03E-09,5.98E-09,2.29E-05,73.68,2.46E+08,4.68E+06,2.47E+08,4.26E-03,48.34,2.50E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,20,100,14,4.38E-09,6.17E-09,2.21E-05,56.61,4.05E+08,6.57E+06,4.07E+08,6.48E-04,48.8,3.56E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,20,200,14,4.49E-09,6.12E-09,1.85E-05,46.77,3.20E+08,6.15E+06,3.21E+08,6.48E-04,48.85,3.70E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,100,14,4.20E-09,6.37E-09,2.93E-05,80.32,3.93E+08,7.04E+06,3.94E+08,1.24E-03,48,3.53E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,200,14,4.31E-09,6.23E-09,2.46E-05,71.29,3.54E+08,6.28E+06,3.58E+08,1.24E-03,48.63,3.44E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,300,14,4.38E-09,6.17E-09,2.21E-05,66.11,3.23E+08,5.85E+06,3.25E+08,1.24E-03,48.8,3.32E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,400,14,4.43E-09,6.15E-09,2.06E-05,62.09,2.92E+08,5.50E+06,2.96E+08,1.24E-03,48.85,3.17E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,500,14,4.48E-09,6.13E-09,1.94E-05,59.74,2.73E+08,5.18E+06,2.76E+08,1.24E-03,48.86,2.91E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,600,14,4.51E-09,6.12E-09,1.85E-05,57.91,2.56E+08,4.91E+06,2.57E+08,1.24E-03,48.85,2.90E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,700,14,4.54E-09,6.12E-09,1.78E-05,56.28,2.39E+08,4.69E+06,2.41E+08,1.24E-03,48.83,2.77E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,800,14,4.56E-09,6.11E-09,1.72E-05,55.15,2.26E+08,4.49E+06,2.29E+08,1.24E-03,48.8,2.62E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,900,14,4.58E-09,6.11E-09,1.67E-05,54.2,2.14E+08,4.30E+06,2.16E+08,1.24E-03,48.77,2.44E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,60,1000,14,4.60E-09,6.11E-09,1.63E-05,53.33,2.03E+08,4.12E+06,2.04E+08,1.24E-03,48.74,2.32E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,100,14,4.13E-09,6.53E-09,3.32E-05,91.6,4.85E+08,7.36E+06,4.88E+08,1.82E-03,47.09,3.06E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,200,14,4.23E-09,6.33E-09,2.81E-05,80.21,3.61E+08,6.38E+06,3.66E+08,1.83E-03,48.22,3.31E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,300,14,4.30E-09,6.24E-09,2.52E-05,74.62,3.26E+08,5.88E+06,3.28E+08,1.83E-03,48.56,3.19E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,400,14,4.35E-09,6.20E-09,2.35E-05,71.4,3.01E+08,5.47E+06,3.03E+08,1.83E-03,48.72,3.06E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,500,14,4.39E-09,6.17E-09,2.21E-05,69,2.81E+08,5.13E+06,2.84E+08,1.83E-03,48.79,2.89E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,600,14,4.43E-09,6.16E-09,2.11E-05,67.27,2.63E+08,4.86E+06,2.66E+08,1.83E-03,48.83,2.64E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,700,14,4.46E-09,6.14E-09,2.03E-05,65.92,2.48E+08,4.63E+06,2.49E+08,1.83E-03,48.85,2.61E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,800,14,4.48E-09,6.14E-09,1.97E-05,64.89,2.35E+08,4.41E+06,2.38E+08,1.83E-03,48.86,2.50E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,900,14,4.51E-09,6.13E-09,1.90E-05,63.96,2.24E+08,4.21E+06,2.26E+08,1.83E-03,48.85,2.38E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,100,1000,14,4.53E-09,6.12E-09,1.85E-05,63.23,2.13E+08,4.02E+06,2.15E+08,1.83E-03,48.84,2.29E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,200,14,4.18E-09,6.41E-09,3.04E-05,82.32,3.44E+08,6.53E+06,3.49E+08,2.41E-03,47.76,3.20E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,300,14,4.25E-09,6.31E-09,2.76E-05,78.7,3.21E+08,5.91E+06,3.22E+08,2.41E-03,48.28,3.07E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,400,14,4.30E-09,6.25E-09,2.55E-05,74.47,2.95E+08,5.50E+06,2.98E+08,2.41E-03,48.52,2.93E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,500,14,4.34E-09,6.22E-09,2.42E-05,73.15,2.78E+08,5.12E+06,2.82E+08,2.41E-03,48.66,2.78E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,600,14,4.37E-09,6.19E-09,2.31E-05,72.04,2.63E+08,4.83E+06,2.66E+08,2.41E-03,48.75,2.68E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,700,14,4.40E-09,6.17E-09,2.21E-05,71.05,2.50E+08,4.59E+06,2.50E+08,2.41E-03,48.79,2.47E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,800,14,4.43E-09,6.16E-09,2.14E-05,69.72,2.36E+08,4.37E+06,2.38E+08,2.41E-03,48.83,2.41E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,900,14,4.45E-09,6.15E-09,2.08E-05,69.14,2.25E+08,4.16E+06,2.28E+08,2.41E-03,48.85,2.31E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,140,1000,14,4.47E-09,6.14E-09,2.02E-05,68.63,2.15E+08,3.97E+06,2.18E+08,2.41E-03,48.86,2.26E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,200,14,4.15E-09,6.48E-09,3.21E-05,86.68,3.50E+08,6.65E+06,3.55E+08,3.00E-03,47.31,3.06E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,300,14,4.21E-09,6.37E-09,2.93E-05,79.65,3.12E+08,5.98E+06,3.13E+08,3.00E-03,47.99,2.98E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,400,14,4.26E-09,6.31E-09,2.74E-05,78.39,2.96E+08,5.50E+06,2.99E+08,3.00E-03,48.32,2.84E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,500,14,4.30E-09,6.26E-09,2.57E-05,75.68,2.76E+08,5.12E+06,2.79E+08,3.00E-03,48.5,2.72E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,600,14,4.33E-09,6.23E-09,2.46E-05,75.03,2.62E+08,4.82E+06,2.64E+08,3.00E-03,48.62,2.55E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,700,14,4.36E-09,6.20E-09,2.37E-05,73.57,2.48E+08,4.57E+06,2.48E+08,3.00E-03,48.71,2.47E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,800,14,4.39E-09,6.19E-09,2.29E-05,73.15,2.36E+08,4.34E+06,2.38E+08,3.00E-03,48.76,2.33E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,900,14,4.41E-09,6.17E-09,2.21E-05,72.69,2.26E+08,4.12E+06,2.29E+08,3.00E-03,48.79,2.25E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,180,1000,14,4.43E-09,6.16E-09,2.16E-05,71.86,2.15E+08,3.94E+06,2.18E+08,3.00E-03,48.82,2.20E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,300,14,4.18E-09,6.43E-09,3.08E-05,82.39,3.11E+08,6.01E+06,3.12E+08,3.59E-03,47.69,2.89E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,400,14,4.23E-09,6.35E-09,2.87E-05,78.91,2.90E+08,5.54E+06,2.93E+08,3.59E-03,48.1,2.77E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,500,14,4.27E-09,6.30E-09,2.71E-05,78.46,2.75E+08,5.11E+06,2.79E+08,3.59E-03,48.34,2.64E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,600,14,4.30E-09,6.26E-09,2.59E-05,76.65,2.59E+08,4.82E+06,2.61E+08,3.59E-03,48.49,2.47E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,700,14,4.33E-09,6.23E-09,2.49E-05,76.35,2.47E+08,4.55E+06,2.48E+08,3.59E-03,48.6,2.41E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,800,14,4.35E-09,6.21E-09,2.40E-05,75.22,2.35E+08,4.32E+06,2.37E+08,3.59E-03,48.67,2.26E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,900,14,4.38E-09,6.20E-09,2.33E-05,75,2.25E+08,4.10E+06,2.28E+08,3.59E-03,48.72,2.21E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,220,1000,14,4.40E-09,6.18E-09,2.27E-05,74.23,2.15E+08,3.92E+06,2.17E+08,3.59E-03,48.76,2.12E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,300,14,4.16E-09,6.47E-09,3.17E-05,84.6,3.12E+08,6.07E+06,3.12E+08,4.18E-03,47.38,2.80E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,400,14,4.21E-09,6.39E-09,2.97E-05,80.81,2.88E+08,5.56E+06,2.92E+08,4.18E-03,47.87,2.69E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,500,14,4.24E-09,6.33E-09,2.81E-05,78.73,2.71E+08,5.15E+06,2.74E+08,4.18E-03,48.15,2.60E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,600,14,4.28E-09,6.29E-09,2.69E-05,78.69,2.58E+08,4.81E+06,2.60E+08,4.18E-03,48.34,2.43E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,700,14,4.30E-09,6.26E-09,2.59E-05,77.41,2.45E+08,4.55E+06,2.46E+08,4.18E-03,48.48,2.36E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,800,14,4.33E-09,6.24E-09,2.50E-05,77.34,2.34E+08,4.30E+06,2.37E+08,4.18E-03,48.57,2.17E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,900,14,4.35E-09,6.22E-09,2.43E-05,76.47,2.23E+08,4.08E+06,2.26E+08,4.18E-03,48.64,2.17E+08
4.00E-07,1.00E-06,2.00E-07,1,37,26,260,1000,14,4.37E-09,6.21E-09,2.37E-05,75.8,2.13E+08,3.90E+06,2.16E+08,4.18E-03,48.69,2.10E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,20,100,14,4.87E-09,6.54E-09,2.33E-05,64.59,3.35E+08,5.31E+06,3.38E+08,5.68E-04,49.22,2.70E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,20,200,14,5.02E-09,6.51E-09,1.94E-05,53.73,2.74E+08,4.94E+06,2.77E+08,5.68E-04,49.29,2.79E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,20,300,14,5.10E-09,6.51E-09,1.74E-05,47.77,2.40E+08,4.69E+06,2.42E+08,5.68E-04,49.22,2.68E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,100,14,4.65E-09,6.74E-09,3.11E-05,82.93,3.16E+08,5.65E+06,3.16E+08,1.16E-03,48.38,2.72E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,200,14,4.79E-09,6.59E-09,2.59E-05,75.17,2.90E+08,5.03E+06,2.93E+08,1.16E-03,49.04,2.63E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,300,14,4.88E-09,6.54E-09,2.33E-05,70.62,2.67E+08,4.68E+06,2.70E+08,1.16E-03,49.21,2.55E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,400,14,4.94E-09,6.52E-09,2.16E-05,66.77,2.45E+08,4.39E+06,2.46E+08,1.16E-03,49.28,2.30E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,500,14,5.00E-09,6.51E-09,2.04E-05,64.65,2.29E+08,4.14E+06,2.32E+08,1.16E-03,49.29,2.29E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,600,14,5.04E-09,6.51E-09,1.94E-05,62.97,2.15E+08,3.92E+06,2.18E+08,1.16E-03,49.28,2.19E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,700,14,5.08E-09,6.51E-09,1.86E-05,61.37,2.02E+08,3.75E+06,2.03E+08,1.16E-03,49.27,2.06E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,800,14,5.11E-09,6.51E-09,1.80E-05,60.31,1.92E+08,3.58E+06,1.93E+08,1.16E-03,49.24,1.88E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,900,14,5.14E-09,6.51E-09,1.74E-05,59.42,1.82E+08,3.43E+06,1.84E+08,1.16E-03,49.22,1.82E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,60,1000,14,5.16E-09,6.51E-09,1.70E-05,58.55,1.73E+08,3.29E+06,1.75E+08,1.16E-03,49.19,1.81E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,100,14,4.58E-09,6.87E-09,3.46E-05,94.7,3.59E+08,5.94E+06,3.64E+08,1.74E-03,47.45,2.44E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,200,14,4.70E-09,6.68E-09,2.95E-05,82.54,2.92E+08,5.13E+06,2.95E+08,1.74E-03,48.59,2.50E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,300,14,4.78E-09,6.60E-09,2.66E-05,77.66,2.67E+08,4.70E+06,2.70E+08,1.74E-03,48.96,2.42E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,400,14,4.84E-09,6.56E-09,2.47E-05,74.75,2.48E+08,4.38E+06,2.49E+08,1.74E-03,49.13,2.26E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,500,14,4.89E-09,6.54E-09,2.33E-05,72.69,2.33E+08,4.10E+06,2.35E+08,1.75E-03,49.21,2.12E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,600,14,4.94E-09,6.53E-09,2.22E-05,71.14,2.19E+08,3.87E+06,2.22E+08,1.75E-03,49.26,2.06E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,700,14,4.98E-09,6.52E-09,2.13E-05,69.93,2.07E+08,3.69E+06,2.09E+08,1.75E-03,49.28,2.00E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,800,14,5.01E-09,6.51E-09,2.06E-05,68.96,1.97E+08,3.52E+06,1.97E+08,1.75E-03,49.29,1.88E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,900,14,5.04E-09,6.51E-09,1.99E-05,68.16,1.87E+08,3.36E+06,1.89E+08,1.75E-03,49.29,1.82E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,100,1000,14,5.07E-09,6.51E-09,1.94E-05,67.49,1.79E+08,3.21E+06,1.81E+08,1.75E-03,49.28,1.75E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,200,14,4.64E-09,6.77E-09,3.21E-05,83.88,2.80E+08,5.24E+06,2.84E+08,2.33E-03,48.13,2.41E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,300,14,4.71E-09,6.67E-09,2.91E-05,80.87,2.63E+08,4.73E+06,2.65E+08,2.33E-03,48.67,2.33E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,400,14,4.77E-09,6.61E-09,2.71E-05,77.19,2.43E+08,4.39E+06,2.45E+08,2.33E-03,48.93,2.18E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,500,14,4.82E-09,6.58E-09,2.56E-05,76.09,2.30E+08,4.09E+06,2.33E+08,2.33E-03,49.08,2.12E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,600,14,4.87E-09,6.56E-09,2.44E-05,75.15,2.18E+08,3.85E+06,2.21E+08,2.33E-03,49.16,1.99E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,700,14,4.91E-09,6.54E-09,2.33E-05,74.3,2.07E+08,3.66E+06,2.09E+08,2.33E-03,49.21,1.92E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,800,14,4.94E-09,6.53E-09,2.25E-05,73.09,1.96E+08,3.48E+06,1.97E+08,2.33E-03,49.25,1.86E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,900,14,4.97E-09,6.52E-09,2.18E-05,72.59,1.88E+08,3.32E+06,1.89E+08,2.33E-03,49.27,1.76E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,140,1000,14,5.00E-09,6.52E-09,2.12E-05,72.16,1.79E+08,3.16E+06,1.82E+08,2.33E-03,49.28,1.68E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,180,200,14,4.60E-09,6.84E-09,3.39E-05,87.64,2.82E+08,5.34E+06,2.86E+08,2.92E-03,47.67,2.32E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,180,300,14,4.67E-09,6.74E-09,3.11E-05,81.49,2.56E+08,4.78E+06,2.58E+08,2.92E-03,48.37,2.27E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,180,400,14,4.73E-09,6.66E-09,2.88E-05,80.44,2.43E+08,4.40E+06,2.45E+08,2.92E-03,48.7,2.17E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,180,500,14,4.77E-09,6.62E-09,2.73E-05,78.18,2.28E+08,4.09E+06,2.31E+08,2.92E-03,48.91,2.06E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,180,600,14,4.82E-09,6.59E-09,2.59E-05,77.62,2.17E+08,3.84E+06,2.19E+08,2.92E-03,49.03,1.93E+08
4.00E-07,1.00E-06,2.00E-07,1,37,20,180,700,14,4.85E-09,6.57E-09,2.50E-05,76.37,2.05E+08,3.65E+06,2.06E+08,2.92E-03,49.12,1.87E+08
